row_id,state,district,season,year,yield_t_ha,split
RICE_003835,West Bengal,NADIA,Summer,2001,3.4230870213951343,train
RICE_003836,West Bengal,NADIA,Winter,2001,2.3088482086495974,train
RICE_003837,West Bengal,PURULIA,Autumn,2001,2.3164112388250317,train
RICE_003838,West Bengal,PURULIA,Summer,2001,1.8004946413849958,train
RICE_003839,West Bengal,PURULIA,Winter,2001,2.533697456418875,train
RICE_003840,Andaman and Nicobar Islands,NICOBARS,Kharif,2002,2.7,train
RICE_003841,Andaman and Nicobar Islands,SOUTH ANDAMANS,Kharif,2002,2.954507376727314,train
RICE_003842,Andhra Pradesh,ANANTAPUR,Kharif,2002,2.2820133489300214,train
RICE_003843,Andhra Pradesh,ANANTAPUR,Rabi,2002,1.866970802919708,train
RICE_003844,Andhra Pradesh,CHITTOOR,Kharif,2002,2.48398470477231,train
RICE_003845,Andhra Pradesh,CHITTOOR,Rabi,2002,2.558000932276753,train
RICE_003846,Andhra Pradesh,EAST GODAVARI,Kharif,2002,2.829001740166009,train
RICE_003847,Andhra Pradesh,EAST GODAVARI,Rabi,2002,4.622003814821427,train
RICE_003848,Andhra Pradesh,GUNTUR,Kharif,2002,3.186998960350426,train
RICE_003849,Andhra Pradesh,GUNTUR,Rabi,2002,2.7190721649484537,train
RICE_003850,Andhra Pradesh,KADAPA,Kharif,2002,2.0549950832210366,train
RICE_003851,Andhra Pradesh,KADAPA,Rabi,2002,1.787025969792459,train
RICE_003852,Andhra Pradesh,KRISHNA,Kharif,2002,3.1209995490139804,train
RICE_003853,Andhra Pradesh,KRISHNA,Rabi,2002,2.603203661327231,train
RICE_003854,Andhra Pradesh,KURNOOL,Kharif,2002,2.095999833152582,train
RICE_003855,Andhra Pradesh,KURNOOL,Rabi,2002,2.2649899763076364,train
RICE_003856,Andhra Pradesh,PRAKASAM,Kharif,2002,2.4370066472787704,train
RICE_003857,Andhra Pradesh,PRAKASAM,Rabi,2002,2.2569932717478314,train
RICE_003858,Andhra Pradesh,SPSR NELLORE,Kharif,2002,3.2799982421832086,train
RICE_003859,Andhra Pradesh,SPSR NELLORE,Rabi,2002,3.0139978314031284,train
RICE_003860,Andhra Pradesh,SRIKAKULAM,Kharif,2002,1.7470028991563715,train
RICE_003861,Andhra Pradesh,SRIKAKULAM,Rabi,2002,2.5348101265822787,train
RICE_003862,Andhra Pradesh,VISAKHAPATANAM,Kharif,2002,0.9899941901749403,train
RICE_003863,Andhra Pradesh,VISAKHAPATANAM,Rabi,2002,1.5389546351084813,train
RICE_003864,Andhra Pradesh,VIZIANAGARAM,Kharif,2002,1.2280014894409277,train
RICE_003865,Andhra Pradesh,VIZIANAGARAM,Rabi,2002,2.622895622895623,train
RICE_003866,Andhra Pradesh,WEST GODAVARI,Kharif,2002,3.072000522013106,train
RICE_003867,Andhra Pradesh,WEST GODAVARI,Rabi,2002,4.326998308761979,train
RICE_003868,Arunachal Pradesh,CHANGLANG,Kharif,2002,1.4148397976391232,train
RICE_003869,Arunachal Pradesh,DIBANG VALLEY,Kharif,2002,0.9000591366055588,train
RICE_003870,Arunachal Pradesh,EAST KAMENG,Kharif,2002,1.2605882352941176,train
RICE_003871,Arunachal Pradesh,EAST SIANG,Kharif,2002,2.1577453365774533,train
RICE_003872,Arunachal Pradesh,KURUNG KUMEY,Kharif,2002,1.180952380952381,train
RICE_003873,Arunachal Pradesh,LOHIT,Kharif,2002,0.9099449074728069,train
RICE_003874,Arunachal Pradesh,LOWER DIBANG VALLEY,Kharif,2002,1.4091858037578289,train
RICE_003875,Arunachal Pradesh,LOWER SUBANSIRI,Kharif,2002,1.1800675675675676,train
RICE_003876,Arunachal Pradesh,PAPUM PARE,Kharif,2002,1.0559006211180124,train
RICE_003877,Arunachal Pradesh,TAWANG,Kharif,2002,1.3340683572216097,train
RICE_003878,Arunachal Pradesh,TIRAP,Kharif,2002,0.44623655913978494,train
RICE_003879,Arunachal Pradesh,UPPER SIANG,Kharif,2002,0.9818181818181818,train
RICE_003880,Arunachal Pradesh,UPPER SUBANSIRI,Kharif,2002,1.038716814159292,train
RICE_003881,Arunachal Pradesh,WEST KAMENG,Kharif,2002,1.3567251461988303,train
RICE_003882,Arunachal Pradesh,WEST SIANG,Kharif,2002,1.1093569889239714,train
RICE_003883,Assam,BARPETA,Autumn,2002,0.6004707728520988,train
RICE_003884,Assam,BARPETA,Summer,2002,2.1894375,train
RICE_003885,Assam,BARPETA,Winter,2002,1.122753768844221,train
RICE_003886,Assam,BONGAIGAON,Autumn,2002,0.8850666666666667,train
RICE_003887,Assam,BONGAIGAON,Summer,2002,1.5574682481368742,train
RICE_003888,Assam,BONGAIGAON,Winter,2002,1.3205231388329979,train
RICE_003889,Assam,CACHAR,Autumn,2002,1.9200887902330743,train
RICE_003890,Assam,CACHAR,Summer,2002,1.7500548847420416,train
RICE_003891,Assam,CACHAR,Winter,2002,2.1472988505747126,train
RICE_003892,Assam,DARRANG,Autumn,2002,0.9986926437294729,train
RICE_003893,Assam,DARRANG,Summer,2002,1.884625,train
RICE_003894,Assam,DARRANG,Winter,2002,1.2282088983281598,train
RICE_003895,Assam,DHEMAJI,Autumn,2002,0.7820673453406422,train
RICE_003896,Assam,DHEMAJI,Summer,2002,0.8298486932599725,train
RICE_003897,Assam,DHEMAJI,Winter,2002,1.2019635065450218,train
RICE_003898,Assam,DHUBRI,Autumn,2002,0.8858309659090909,train
RICE_003899,Assam,DHUBRI,Summer,2002,2.1239917660897327,train
RICE_003900,Assam,DHUBRI,Winter,2002,1.39151786554274,train
RICE_003901,Assam,DIBRUGARH,Autumn,2002,1.2163013059701493,train
RICE_003902,Assam,DIBRUGARH,Summer,2002,1.8977272727272727,train
RICE_003903,Assam,DIBRUGARH,Winter,2002,1.4932583691428865,train
RICE_003904,Assam,DIMA HASAO,Autumn,2002,1.4041562759767248,train
RICE_003905,Assam,DIMA HASAO,Summer,2002,1.90625,train
RICE_003906,Assam,DIMA HASAO,Winter,2002,1.9029761904761904,train
RICE_003907,Assam,GOALPARA,Autumn,2002,1.0922872003044526,train
RICE_003908,Assam,GOALPARA,Summer,2002,2.447007874015748,train
RICE_003909,Assam,GOALPARA,Winter,2002,1.650855188141391,train
RICE_003910,Assam,GOLAGHAT,Autumn,2002,1.418261562998405,train
RICE_003911,Assam,GOLAGHAT,Summer,2002,2.2521393643031784,train
RICE_003912,Assam,GOLAGHAT,Winter,2002,2.07686538212854,train
RICE_003913,Assam,HAILAKANDI,Autumn,2002,1.9807692307692308,train
RICE_003914,Assam,HAILAKANDI,Summer,2002,1.785,train
RICE_003915,Assam,HAILAKANDI,Winter,2002,2.1325454545454545,train
RICE_003916,Assam,JORHAT,Autumn,2002,0.6288227901131127,train
RICE_003917,Assam,JORHAT,Summer,2002,1.7659574468085106,train
RICE_003918,Assam,JORHAT,Winter,2002,1.6301788170563962,train
RICE_003919,Assam,KAMRUP,Autumn,2002,0.938693111386577,train
RICE_003920,Assam,KAMRUP,Summer,2002,1.6875347368889086,train
RICE_003921,Assam,KAMRUP,Winter,2002,1.493890392917246,train
RICE_003922,Assam,KARBI ANGLONG,Autumn,2002,1.1439092011783054,train
RICE_003923,Assam,KARBI ANGLONG,Summer,2002,1.3514596451058958,train
RICE_003924,Assam,KARBI ANGLONG,Winter,2002,1.5342215279195477,train
RICE_003925,Assam,KARIMGANJ,Autumn,2002,1.8940371199157562,train
RICE_003926,Assam,KARIMGANJ,Summer,2002,2.077049180327869,train
RICE_003927,Assam,KARIMGANJ,Winter,2002,2.2172519465899496,train
RICE_003928,Assam,KOKRAJHAR,Autumn,2002,1.0834979684646064,train
RICE_003929,Assam,KOKRAJHAR,Summer,2002,2.0274358974358972,train
RICE_003930,Assam,KOKRAJHAR,Winter,2002,1.3441848299912815,train
RICE_003931,Assam,LAKHIMPUR,Autumn,2002,0.5213851837936001,train
RICE_003932,Assam,LAKHIMPUR,Summer,2002,0.8643705463182898,train
RICE_003933,Assam,LAKHIMPUR,Winter,2002,0.9885218108504399,train
RICE_003934,Assam,MARIGAON,Autumn,2002,0.23814180929095355,train
RICE_003935,Assam,MARIGAON,Summer,2002,2.24,train
RICE_003936,Assam,MARIGAON,Winter,2002,1.254888888888889,train
RICE_003937,Assam,NAGAON,Autumn,2002,1.0750036984072193,train
RICE_003938,Assam,NAGAON,Summer,2002,2.189594370999281,train
RICE_003939,Assam,NAGAON,Winter,2002,1.6944356078680876,train
RICE_003940,Assam,NALBARI,Autumn,2002,0.8235779816513762,train
RICE_003941,Assam,NALBARI,Summer,2002,1.2729641693811076,train
RICE_003942,Assam,NALBARI,Winter,2002,1.2627693426675153,train
RICE_003943,Assam,SIVASAGAR,Autumn,2002,0.9589718240237272,train
RICE_003944,Assam,SIVASAGAR,Summer,2002,1.9055555555555554,train
RICE_003945,Assam,SIVASAGAR,Winter,2002,1.9012483486774059,train
RICE_003946,Assam,SONITPUR,Autumn,2002,1.071413120731745,train
RICE_003947,Assam,SONITPUR,Summer,2002,1.3461410788381742,train
RICE_003948,Assam,SONITPUR,Winter,2002,1.3690306456212153,train
RICE_003949,Assam,TINSUKIA,Autumn,2002,1.1968116281795804,train
RICE_003950,Assam,TINSUKIA,Summer,2002,1.8992805755395683,train
RICE_003951,Assam,TINSUKIA,Winter,2002,1.219123986894292,train
RICE_003952,Bihar,ARARIA,Autumn,2002,0.8551583248212462,train
RICE_003953,Bihar,ARARIA,Summer,2002,1.398160048704593,train
RICE_003954,Bihar,ARARIA,Winter,2002,1.1606459373746947,train
RICE_003955,Bihar,AURANGABAD,Winter,2002,1.8942158880253066,train
RICE_003956,Bihar,BANKA,Winter,2002,1.412230515300245,train
RICE_003957,Bihar,BEGUSARAI,Autumn,2002,1.0463896732553448,train
RICE_003958,Bihar,BEGUSARAI,Summer,2002,1.4759206798866855,train
RICE_003959,Bihar,BEGUSARAI,Winter,2002,0.9490536146085217,train
RICE_003960,Bihar,BHAGALPUR,Autumn,2002,1.144578313253012,train
RICE_003961,Bihar,BHAGALPUR,Summer,2002,1.5305555555555554,train
RICE_003962,Bihar,BHAGALPUR,Winter,2002,1.1178945947162338,train
RICE_003963,Bihar,BHOJPUR,Autumn,2002,1.1971830985915493,train
RICE_003964,Bihar,BHOJPUR,Summer,2002,1.6666666666666667,train
RICE_003965,Bihar,BHOJPUR,Winter,2002,1.8637899568132126,train
RICE_003966,Bihar,BUXAR,Winter,2002,2.507527704601981,train
RICE_003967,Bihar,DARBHANGA,Autumn,2002,0.5464325737766156,train
RICE_003968,Bihar,DARBHANGA,Summer,2002,1.445615355664283,train
RICE_003969,Bihar,DARBHANGA,Winter,2002,0.7987252080819333,train
RICE_003970,Bihar,GAYA,Summer,2002,1.5314685314685315,train
RICE_003971,Bihar,GAYA,Winter,2002,1.655554952068001,train
RICE_003972,Bihar,GOPALGANJ,Autumn,2002,1.2320715086622132,train
RICE_003973,Bihar,GOPALGANJ,Summer,2002,1.7272727272727273,train
RICE_003974,Bihar,GOPALGANJ,Winter,2002,1.0394621739834764,train
RICE_003975,Bihar,JAMUI,Winter,2002,1.3148578278949536,train
RICE_003976,Bihar,JEHANABAD,Autumn,2002,1.0960451977401129,train
RICE_003977,Bihar,JEHANABAD,Summer,2002,1.5,train
RICE_003978,Bihar,JEHANABAD,Winter,2002,1.6429096973561583,train
RICE_003979,Bihar,KAIMUR (BHABUA),Autumn,2002,1.0930232558139534,train
RICE_003980,Bihar,KAIMUR (BHABUA),Winter,2002,2.6259205653228896,train
RICE_003981,Bihar,KATIHAR,Autumn,2002,0.9384035748707614,train
RICE_003982,Bihar,KATIHAR,Summer,2002,1.8091378716565263,train
RICE_003983,Bihar,KATIHAR,Winter,2002,1.0406821206889736,train
RICE_003984,Bihar,KHAGARIA,Autumn,2002,0.2722407231208373,train
RICE_003985,Bihar,KHAGARIA,Summer,2002,1.4540420819490587,train
RICE_003986,Bihar,KHAGARIA,Winter,2002,0.06608998693135852,train
RICE_003987,Bihar,KISHANGANJ,Autumn,2002,0.7335127860026918,train
RICE_003988,Bihar,KISHANGANJ,Summer,2002,1.5495471497069793,train
RICE_003989,Bihar,KISHANGANJ,Winter,2002,1.0259227590138236,train
RICE_003990,Bihar,LAKHISARAI,Autumn,2002,0.5524475524475524,train
RICE_003991,Bihar,LAKHISARAI,Winter,2002,1.4406840684068407,train
RICE_003992,Bihar,MADHEPURA,Autumn,2002,1.3705882352941177,train
RICE_003993,Bihar,MADHEPURA,Summer,2002,1.580258302583026,train
RICE_003994,Bihar,MADHEPURA,Winter,2002,1.3141152785027217,train
RICE_003995,Bihar,MADHUBANI,Autumn,2002,0.8871209846892825,train
RICE_003996,Bihar,MADHUBANI,Summer,2002,1.4540194884287454,train
RICE_003997,Bihar,MADHUBANI,Winter,2002,0.7327341111347085,train
RICE_003998,Bihar,MUNGER,Winter,2002,1.1928580581777797,train
RICE_003999,Bihar,MUZAFFARPUR,Autumn,2002,1.1215494566805706,train
RICE_004000,Bihar,MUZAFFARPUR,Summer,2002,2.02,train
RICE_004001,Bihar,MUZAFFARPUR,Winter,2002,1.067532229205854,train
RICE_004002,Bihar,NALANDA,Winter,2002,0.892062811511871,train
RICE_004003,Bihar,NAWADA,Summer,2002,1.7045454545454546,train
RICE_004004,Bihar,NAWADA,Winter,2002,1.5237842638967705,train
RICE_004005,Bihar,PASHCHIM CHAMPARAN,Autumn,2002,1.7778217821782178,train
RICE_004006,Bihar,PASHCHIM CHAMPARAN,Summer,2002,2.043688381983375,train
RICE_004007,Bihar,PASHCHIM CHAMPARAN,Winter,2002,1.8603703168908488,train
RICE_004008,Bihar,PATNA,Autumn,2002,1.148936170212766,train
RICE_004009,Bihar,PATNA,Summer,2002,1.474820143884892,train
RICE_004010,Bihar,PATNA,Winter,2002,2.0138714327960963,train
RICE_004011,Bihar,PURBI CHAMPARAN,Autumn,2002,1.4824386766946862,train
RICE_004012,Bihar,PURBI CHAMPARAN,Summer,2002,2.079903147699758,train
RICE_004013,Bihar,PURBI CHAMPARAN,Winter,2002,1.326069223781539,train
RICE_004014,Bihar,PURNIA,Autumn,2002,1.1702577914582533,train
RICE_004015,Bihar,PURNIA,Summer,2002,1.4799267985817226,train
RICE_004016,Bihar,PURNIA,Winter,2002,1.0725005331746904,train
RICE_004017,Bihar,ROHTAS,Autumn,2002,1.1640625,train
RICE_004018,Bihar,ROHTAS,Summer,2002,1.489795918367347,train
RICE_004019,Bihar,ROHTAS,Winter,2002,2.4115358680429484,train
RICE_004020,Bihar,SAHARSA,Autumn,2002,1.0193603050201228,train
RICE_004021,Bihar,SAHARSA,Summer,2002,1.5081290322580645,train
RICE_004022,Bihar,SAHARSA,Winter,2002,0.9550188971222807,train
RICE_004023,Bihar,SAMASTIPUR,Autumn,2002,0.6710807750377453,train
RICE_004024,Bihar,SAMASTIPUR,Summer,2002,1.457718120805369,train
RICE_004025,Bihar,SAMASTIPUR,Winter,2002,0.839017313086372,train
RICE_004026,Bihar,SARAN,Autumn,2002,0.9769965789784122,train
RICE_004027,Bihar,SARAN,Summer,2002,1.6955503512880563,train
RICE_004028,Bihar,SARAN,Winter,2002,1.1719029301148307,train
RICE_004029,Bihar,SHEIKHPURA,Summer,2002,1.4242424242424243,train
RICE_004030,Bihar,SHEIKHPURA,Winter,2002,1.8787079762689518,train
RICE_004031,Bihar,SHEOHAR,Autumn,2002,1.3690707106330453,train
RICE_004032,Bihar,SHEOHAR,Summer,2002,2.0961538461538463,train
RICE_004033,Bihar,SHEOHAR,Winter,2002,1.2171788101792034,train
RICE_004034,Bihar,SITAMARHI,Autumn,2002,1.2363036016857105,train
RICE_004035,Bihar,SITAMARHI,Summer,2002,2.027178257394085,train
RICE_004036,Bihar,SITAMARHI,Winter,2002,0.9718198992443325,train
RICE_004037,Bihar,SIWAN,Autumn,2002,1.1703562036815682,train
RICE_004038,Bihar,SIWAN,Summer,2002,1.437062937062937,train
RICE_004039,Bihar,SIWAN,Winter,2002,1.2727400974967475,train
RICE_004040,Bihar,SUPAUL,Autumn,2002,1.050526884625777,train
RICE_004041,Bihar,SUPAUL,Summer,2002,1.182415254237288,train
RICE_004042,Bihar,SUPAUL,Winter,2002,1.2749185138787393,train
RICE_004043,Bihar,VAISHALI,Autumn,2002,1.3739507753592262,train
RICE_004044,Bihar,VAISHALI,Summer,2002,1.8936170212765957,train
RICE_004045,Bihar,VAISHALI,Winter,2002,1.2684147944176731,train
RICE_004046,Chandigarh,CHANDIGARH,Kharif,2002,5.0,train
RICE_004047,Chhattisgarh,BASTAR,Kharif,2002,0.49713656812959783,train
RICE_004048,Chhattisgarh,BILASPUR,Kharif,2002,0.6704186264097507,train
RICE_004049,Chhattisgarh,DANTEWADA,Kharif,2002,0.5565547796490816,train
RICE_004050,Chhattisgarh,DHAMTARI,Kharif,2002,1.1841045699002042,train
RICE_004051,Chhattisgarh,DURG,Kharif,2002,0.5391726572173046,train
RICE_004052,Chhattisgarh,JANJGIR-CHAMPA,Kharif,2002,1.183210214570878,train
RICE_004053,Chhattisgarh,JASHPUR,Kharif,2002,0.6438204988853273,train
RICE_004054,Chhattisgarh,KABIRDHAM,Kharif,2002,0.881045666979676,train
RICE_004055,Chhattisgarh,KANKER,Kharif,2002,0.5536359783611298,train
RICE_004056,Chhattisgarh,KORBA,Kharif,2002,0.7564321368274242,train
RICE_004057,Chhattisgarh,KOREA,Kharif,2002,0.5409155615494119,train
RICE_004058,Chhattisgarh,MAHASAMUND,Kharif,2002,0.44736928940291365,train
RICE_004059,Chhattisgarh,RAIGARH,Kharif,2002,0.70386260715539,train
RICE_004060,Chhattisgarh,RAIPUR,Kharif,2002,0.7484873956089927,train
RICE_004061,Chhattisgarh,RAJNANDGAON,Kharif,2002,0.7597446698255793,train
RICE_004062,Chhattisgarh,SURGUJA,Kharif,2002,0.7104748863731333,train
RICE_004063,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Kharif,2002,2.817983610254868,train
RICE_004064,Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,Rabi,2002,2.196335078534031,train
RICE_004065,Gujarat,AHMADABAD,Kharif,2002,0.8273684210526315,train
RICE_004066,Gujarat,BHARUCH,Kharif,2002,1.021097046413502,train
RICE_004067,Gujarat,BHARUCH,Summer,2002,4.833333333333333,train
RICE_004068,Gujarat,BHAVNAGAR,Kharif,2002,1.0,train
RICE_004069,Gujarat,DANG,Kharif,2002,0.7588652482269503,train
RICE_004070,Gujarat,GANDHINAGAR,Kharif,2002,2.152173913043478,train
RICE_004071,Gujarat,KHEDA,Kharif,2002,1.3132022471910112,train
RICE_004072,Gujarat,KHEDA,Summer,2002,4.0,train
RICE_004073,Gujarat,MAHESANA,Kharif,2002,1.4324324324324325,train
RICE_004074,Gujarat,PANCH MAHALS,Kharif,2002,0.3051044083526682,train
RICE_004075,Gujarat,SABAR KANTHA,Kharif,2002,1.6091954022988506,train
RICE_004076,Gujarat,SURAT,Kharif,2002,1.8666666666666667,train
RICE_004077,Gujarat,SURAT,Summer,2002,4.823529411764706,train
RICE_004078,Gujarat,SURENDRANAGAR,Kharif,2002,1.0,train
RICE_004079,Gujarat,VADODARA,Kharif,2002,0.8050847457627118,train
RICE_004080,Gujarat,VALSAD,Kharif,2002,1.622298065984073,train
RICE_004081,Gujarat,VALSAD,Summer,2002,4.47457627118644,train
RICE_004082,Haryana,AMBALA,Kharif,2002,2.9773041568372243,train
RICE_004083,Haryana,BHIWANI,Kharif,2002,2.9271298721306422,train
RICE_004084,Haryana,FARIDABAD,Kharif,2002,2.6531063453460093,train
RICE_004085,Haryana,FATEHABAD,Kharif,2002,3.0187551371142494,train
RICE_004086,Haryana,GURGAON,Kharif,2002,3.031451307313376,train
RICE_004087,Haryana,HISAR,Kharif,2002,1.9223555888972244,train
RICE_004088,Haryana,JHAJJAR,Kharif,2002,2.9302899444787167,train
RICE_004089,Haryana,JIND,Kharif,2002,1.8773918694490577,train
RICE_004090,Haryana,KAITHAL,Kharif,2002,2.609262883235486,train
RICE_004091,Haryana,KARNAL,Kharif,2002,2.677376171352075,train
RICE_004092,Haryana,KURUKSHETRA,Kharif,2002,3.469624420170582,train
RICE_004093,Haryana,PANCHKULA,Kharif,2002,2.806032970887408,train
RICE_004094,Haryana,PANIPAT,Kharif,2002,2.5153498836064805,train
RICE_004095,Haryana,REWARI,Kharif,2002,0.0,train
RICE_004096,Haryana,ROHTAK,Kharif,2002,1.0793308148947653,train
RICE_004097,Haryana,SIRSA,Kharif,2002,3.2109482262279108,train
RICE_004098,Haryana,SONIPAT,Kharif,2002,2.1830089139530653,train
RICE_004099,Haryana,YAMUNANAGAR,Kharif,2002,3.0084475613643606,train
RICE_004100,Himachal Pradesh,BILASPUR,Kharif,2002,0.44233289646133683,train
RICE_004101,Himachal Pradesh,CHAMBA,Kharif,2002,1.780470420527441,train
RICE_004102,Himachal Pradesh,HAMIRPUR,Kharif,2002,0.6479360276637129,train
RICE_004103,Himachal Pradesh,KANGRA,Kharif,2002,0.9212524230023692,train
RICE_004104,Himachal Pradesh,KINNAUR,Kharif,2002,1.032258064516129,train
RICE_004105,Himachal Pradesh,KULLU,Kharif,2002,1.614892379290285,train
RICE_004106,Himachal Pradesh,MANDI,Kharif,2002,1.072533664406456,train
RICE_004107,Himachal Pradesh,SHIMLA,Kharif,2002,0.8539034661483641,train
RICE_004108,Himachal Pradesh,SIRMAUR,Kharif,2002,1.0015180265654648,train
RICE_004109,Himachal Pradesh,SOLAN,Kharif,2002,1.5922416345869115,train
RICE_004110,Himachal Pradesh,UNA,Kharif,2002,1.5324344023323615,train
RICE_004111,Jammu and Kashmir,ANANTNAG,Kharif,2002,2.052572219516571,train
RICE_004112,Jammu and Kashmir,BADGAM,Kharif,2002,2.2228658781881085,train
RICE_004113,Jammu and Kashmir,BARAMULLA,Kharif,2002,2.0872743174861,train
RICE_004114,Jammu and Kashmir,DODA,Kharif,2002,1.0618531889290013,train
RICE_004115,Jammu and Kashmir,JAMMU,Kharif,2002,1.4151221072837794,train
RICE_004116,Jammu and Kashmir,KATHUA,Kharif,2002,1.4752549286199863,train
RICE_004117,Jammu and Kashmir,KUPWARA,Kharif,2002,1.6368805159538358,train
RICE_004118,Jammu and Kashmir,POONCH,Kharif,2002,1.4901162790697675,train
RICE_004119,Jammu and Kashmir,PULWAMA,Kharif,2002,1.7229487638839125,train
RICE_004120,Jammu and Kashmir,RAJAURI,Kharif,2002,1.909344262295082,train
RICE_004121,Jammu and Kashmir,SRINAGAR,Kharif,2002,2.3604291513628457,train
RICE_004122,Jammu and Kashmir,UDHAMPUR,Kharif,2002,1.056523224043716,train
RICE_004123,Jharkhand,BOKARO,Winter,2002,0.7099997334700475,train
RICE_004124,Jharkhand,CHATRA,Winter,2002,1.2320000431233527,train
RICE_004125,Jharkhand,DEOGHAR,Autumn,2002,0.9066655755145465,train
RICE_004126,Jharkhand,DEOGHAR,Winter,2002,1.2201303259311027,train
RICE_004127,Jharkhand,DHANBAD,Winter,2002,1.0366688632619439,train
RICE_004128,Jharkhand,DUMKA,Autumn,2002,1.3324677560205553,train
RICE_004129,Jharkhand,DUMKA,Winter,2002,1.431333843932956,train
RICE_004130,Jharkhand,EAST SINGHBUM,Autumn,2002,0.7406656503058983,train
RICE_004131,Jharkhand,EAST SINGHBUM,Winter,2002,0.9639999159591303,train
RICE_004132,Jharkhand,GARHWA,Winter,2002,0.9626661599950147,train
RICE_004133,Jharkhand,GIRIDIH,Autumn,2002,0.35600907029478457,train
RICE_004134,Jharkhand,GIRIDIH,Winter,2002,0.9193332438422813,train
RICE_004135,Jharkhand,GODDA,Autumn,2002,0.7933344938698802,train
RICE_004136,Jharkhand,GODDA,Winter,2002,1.3026666842772612,train
RICE_004137,Jharkhand,GUMLA,Autumn,2002,0.4540000362433163,train
RICE_004138,Jharkhand,GUMLA,Winter,2002,0.6679999383153177,train
RICE_004139,Jharkhand,HAZARIBAGH,Autumn,2002,0.8546662522820313,train
RICE_004140,Jharkhand,HAZARIBAGH,Winter,2002,1.029999897281865,train
RICE_004141,Jharkhand,KODERMA,Winter,2002,1.263333539883329,train
RICE_004142,Jharkhand,LOHARDAGA,Autumn,2002,0.6946664985702435,train
RICE_004143,Jharkhand,LOHARDAGA,Winter,2002,1.0533332143457392,train
RICE_004144,Jharkhand,PAKUR,Autumn,2002,10.50719948228442,train
RICE_004145,Jharkhand,PAKUR,Winter,2002,1.4393332075407883,train
RICE_004146,Jharkhand,PALAMU,Autumn,2002,0.25066692191606105,train
RICE_004147,Jharkhand,PALAMU,Winter,2002,0.7116395084545523,train
RICE_004148,Jharkhand,RANCHI,Autumn,2002,0.7499999038432321,train
RICE_004149,Jharkhand,RANCHI,Winter,2002,1.2353341500150747,train
RICE_004150,Jharkhand,SAHEBGANJ,Winter,2002,1.1839998527171742,train
RICE_004151,Jharkhand,WEST SINGHBHUM,Autumn,2002,0.5733329610366459,train
RICE_004152,Jharkhand,WEST SINGHBHUM,Winter,2002,0.7693333142075425,train
RICE_004153,Karnataka,BAGALKOT,Kharif,2002,2.0535714285714284,train
RICE_004154,Karnataka,BAGALKOT,Summer,2002,1.0666666666666667,train
RICE_004155,Karnataka,BANGALORE RURAL,Kharif,2002,2.26371897937784,train
RICE_004156,Karnataka,BANGALORE RURAL,Rabi,2002,2.09375,train
RICE_004157,Karnataka,BANGALORE RURAL,Summer,2002,2.765661252900232,train
RICE_004158,Karnataka,BELGAUM,Kharif,2002,0.5751207215962584,train
RICE_004159,Karnataka,BELGAUM,Summer,2002,2.6821192052980134,train
RICE_004160,Karnataka,BELLARY,Kharif,2002,3.35331083077976,train
RICE_004161,Karnataka,BELLARY,Summer,2002,2.509912993866781,train
RICE_004162,Karnataka,BENGALURU URBAN,Kharif,2002,2.0208942749686587,train
RICE_004163,Karnataka,BENGALURU URBAN,Summer,2002,2.7662337662337664,train
RICE_004164,Karnataka,BIDAR,Kharif,2002,0.5625309927600912,train
RICE_004165,Karnataka,BIDAR,Rabi,2002,1.6,train
RICE_004166,Karnataka,BIJAPUR,Kharif,2002,1.0666666666666667,train
RICE_004167,Karnataka,CHAMARAJANAGAR,Kharif,2002,3.289860607217873,train
RICE_004168,Karnataka,CHAMARAJANAGAR,Rabi,2002,2.0877777777777777,train
RICE_004169,Karnataka,CHAMARAJANAGAR,Summer,2002,1.696562032884903,train
RICE_004170,Karnataka,CHIKMAGALUR,Kharif,2002,1.9678147544798696,train
RICE_004171,Karnataka,CHIKMAGALUR,Summer,2002,2.831360946745562,train
RICE_004172,Karnataka,CHITRADURGA,Kharif,2002,2.0514018691588785,train
RICE_004173,Karnataka,CHITRADURGA,Rabi,2002,2.1818873668188736,train
RICE_004174,Karnataka,CHITRADURGA,Summer,2002,2.30946123521682,train
RICE_004175,Karnataka,DAKSHIN KANNAD,Kharif,2002,2.2529873882551246,train
RICE_004176,Karnataka,DAKSHIN KANNAD,Rabi,2002,1.970171047142261,train
RICE_004177,Karnataka,DAKSHIN KANNAD,Summer,2002,2.0538592027141647,train
RICE_004178,Karnataka,DAVANGERE,Kharif,2002,2.951559521085945,train
RICE_004179,Karnataka,DAVANGERE,Summer,2002,2.628691983122363,train
RICE_004180,Karnataka,DHARWAD,Kharif,2002,0.19762546091686498,train
RICE_004181,Karnataka,DHARWAD,Summer,2002,2.494296577946768,train
RICE_004182,Karnataka,GADAG,Kharif,2002,2.2157339821573396,train
RICE_004183,Karnataka,GADAG,Summer,2002,1.85,train
RICE_004184,Karnataka,GULBARGA,Kharif,2002,1.9160889313889553,train
RICE_004185,Karnataka,GULBARGA,Rabi,2002,2.482800732749847,train
RICE_004186,Karnataka,GULBARGA,Summer,2002,2.3425194613330302,train
RICE_004187,Karnataka,HASSAN,Kharif,2002,1.6636976881262688,train
